1, -2.493382184399111e-17, 0.7000000000000001, -1.4000000000000001, -2.8580270097855357e-15, 1.9744383119211442e-15, -4.904264238042102e-15, 3, 3, 3, 0.2, 0.2, 0.2, -0.17409417211256195, 0.855067580724387, 1.5568009165172771, 1
2, -3.09837514872193e-17, 0.7000000000000001, -1.4000000000000001, -3.1895038295666684e-15, 2.2034356342868127e-15, -5.473065690032058e-15, 3, 3, 3, 0.2, 0.2, 0.2, 0.32851051015694854, 0.23276472748946161, 1.372178082856875, 1
3, -0.03412179601620681, 0.7226324560074264, -1.3917413986869014, 1.7786888038563433e-15, -7.019062240733362e-15, 1.7711347080019837e-14, 3, 3, 3, 0.2, 0.2, 0.2, 0.342983679464377, 0.30886903013044614, 1.430788565101042, 1
4, -0.03315187343855141, 0.721380293506715, -1.3920649059736685, 2.744531366953849e-15, -8.589616666052046e-16, 1.3894498077481179e-14, 3, 3, 3, 0.2, 0.2, 0.2, 0.3451690376957056, 0.308150866215163, 1.4300304572676465, 1
5, -0.032174498648423124, 0.7200758363938595, -1.392334478792985, -1.0355488123894918e-14, -2.896656248077834e-15, 6.146381795552978e-15, 3, 3, 3, 0.2, 0.2, 0.2, 0.3199635092963704, 0.26194124474447805, 1.391768428260119, 1
6, -0.03104909158075355, 0.7180020967511167, -1.3917999659704081, 2.1608568132901574e-15, -8.755789689946235e-15, 1.126074919562824e-14, 3, 3, 3, 0.2, 0.2, 0.2, 0.3450473554581148, 0.12467223296975599, 1.3356209132873924, 1
7, -0.03003610545442396, 0.7163560628560072, -1.3917971686351047, 6.184925556661187e-15, 1.1468696494098199e-14, -1.2524115962394886e-14, 3, 3, 3, 0.2, 0.2, 0.2, 0.33034032281876013, 0.10038997111851827, 1.3230176329502323, 1
8, -0.028960245674167065, 0.7143598439458915, -1.3913629414612614, -3.993192935842009e-15, -5.3965046094635115e-15, 1.0461853019839337e-14, 3, 3, 3, 0.2, 0.2, 0.2, 0.3017750755395114, 0.0874464110071461, 1.3101337593120328, 1
9, -0.027843442780065744, 0.7126447978896708, -1.3912332286218074, -2.441003189302645e-15, 1.5210911225034247e-15, -7.355659421820098e-15, 3, 3, 3, 0.2, 0.2, 0.2, 0.3088528479844078, 0.15588144604276025, 1.3460312271874473, 1
10, -0.026842485677596034, 0.7113527409082699, -1.3914938954681733, 1.6041007132414585e-15, -5.280332008049917e-15, -4.587877165816561e-15, 3, 3, 3, 0.2, 0.2, 0.2, 0.3140931848112392, 0.1929509757535454, 1.3729209405383542, 1
